id/s,review_count/n,categories/s,rating/n
khZwIk7s0AqTk0jy0WPvkw,60,Indian,4
5kufgNH-OuUBDPaDQIEtzw,60,Japanese,4
1WUdvbRlqqLidaWexQc-ng,60,Mexican,4
EhJO7B2hzHq8NT8iFKoCwg,60,Mexican,4
2At9cxG4uLElc_INpAe0Lw,59,Indian,4
KJNXC2NtxRPeu_nkk1PC4A,59,Indian,4
uVRau5cd-OpqWIA-qsCiJA,59,Indian,4
EG7KhvgAMOUAZm3fHQ4Hig,59,Japanese,4
350F7vZ8gWh3ojxEWbxA3Q,58,American,4
yDfgB1nvvuABZVzVjoJV7A,58,Chinese,4
2-Nuy6YhQcD6GFQHS9EqSw,58,Indian,4
DU_z_ypJ1j3hoRrkTqQpEQ,58,Indian,4
fv2mCAA4VtJxrwke3TH1cw,58,Indian,4
Xb-NlVV5gYKX2Amd_WeWoQ,58,Japanese,4
2ewrI499NSsA1sNX30K5Dg,58,Mexican,4
1HjbS4hWLeHEwpC4EuWKYw,57,Chinese,4
GMICEb3dqMcVftIHzh1DiQ,57,Chinese,4
eyjeP9CJZ_gYgeJFP_vtpQ,57,Japanese,4
JfiQzDkzG3L3TLmRGUHMuA,57,Japanese,4
tvqtAjAyc7dplVVwhw3VZQ,57,Mexican,4
yl214H_cUd1intjVAeE1Mw,57,Mexican,4
vkQSMwAf5yqDw9HfEQYgzw,56,American,4
jUD3vbZS_MGkDk2yfBXZuQ,56,Indian,4
ugEZc_Cc4tu71j-yuj9HCQ,56,Indian,4
loXvaVYhzOO3xTYzntlVBg,56,Japanese,4
wOq-Jt26jnFf_rhF4r5D6w,56,Japanese,4
n-Z4HSwVeiDyA7AotduUNw,56,Mexican,4
5_NQ6FS8D5EcjX2V_x4Mmw,55,American,4
K0qsGnFv-edPDqVBdLCocQ,55,Chinese,4
tDYk6DmmU3buWBs9G0NBXQ,55,Chinese,4
BXoW0AUDE7WZJcY-Vhqlbg,55,Indian,4
iAW1UTfP8jL_vpwRh93VcA,55,Indian,4
L3PwWn54PvHm5Rd4oUg7xw,55,Indian,4
ZlNDeVv6UJ1cGzcSoypVOA,55,Japanese,4
6uDckvEsM7vqw4o14soG9w,55,Mexican,4
7CfaiHE11MO2zAiu3w6bsw,55,Mexican,4
DpOhfKF92bZPqN9NPreTEg,55,Mexican,4
g3QERUGn1BIS-_WJVwnKyQ,55,Mexican,4
v9u61QOTbs6RqZC1iEQtRQ,55,Mexican,4
zooS5ms4-vz3evQ3Cn6tmA,54,American,4
ZQ-dG0tuqniCmfJ2mptRpQ,54,American,4
SNDUD4LFjVHWwrdAkokxRg,54,Chinese,4
dZENEWBMFMIbqIBGtlUwsQ,54,Indian,4
yje3Sgcq3SnXBmNuybnQEw,54,Indian,4
1HBtCnBGBYoq3zaQUxTbmg,54,Japanese,4
7szsAtxOkGJ2ady3Qx7v4w,53,American,4
ZCAkVl5SeCDeBWg_xjfYeg,53,Chinese,4
3rQYiiLz1g29D4qHJEUq4A,53,Indian,4
7cHTm1XExnsbIRiWi8TAaQ,53,Indian,4
XL6EJm_QKNnxeGiSJXXbUg,53,Japanese,4
37UBDZl-wH6UBRVjAif_pw,53,Mexican,4
5TnBfeoBpxPPwIXMGBMasg,52,Chinese,4
Z8RxizJe3LMq3Vp_jqpLzQ,52,Chinese,4
_kn3p-KCmNtI1vRqEffY6g,52,Mexican,4
nnfJgt5uw7f-tx5HT09Bkw,51,American,4
A2OkNFvMNyuaEgRx6wcobg,51,Japanese,4
Icp3dY947JKh6MR0IQlxTQ,51,Japanese,4
#NAME?,51,Japanese,4
Z8l5CM6pVfPbvaYRtlP9og,51,Mexican,4
Rtb45BNVhhGV4JoAJUdPPg,50,American,4
1TJOTRt9Ws1vHh-zKNZmsw,50,Indian,4
bNO0801dOoSSFJuDdTDzYQ,50,Indian,4
OQjI8bMxpnx-9WKzyGqfmg,50,Indian,4
_byoUiZdZvS1QE_Szbvu0w,50,Japanese,4
6AD684cLq5kSKSf3naUhcg,50,Japanese,4
lwPVHZJBjQbhR7gQ2rhpNw,50,Japanese,4
BXtZKlJQ1H5WQf1ewO0HFg,50,Mexican,4
6ezrABEThm48qv1qj8_FVw,49,American,4
8xDbEfYXuPwi-94LLcb22A,49,Chinese,4
douRKPVxuo8BEOkMxgVl_w,49,Chinese,4
Rp-kcJD6Dwaq0c4Kuj6aiw,49,Chinese,4
s1uT-RIpz6X3dN-n3NeAZA,49,Chinese,4
AUm7If5Cbvy20AnmyxE-xA,49,Mexican,4
cRmRAl5HHJcysKBSrHivHA,49,Mexican,4
zIpYFLBoSF8qyAUnkLeH8A,49,Mexican,4
FXgSgiLg6xgOO8zrG51mzg,48,Mexican,4
V-yI80ii8Sau_BOQsDhz-A,48,Mexican,4
CEOm_NF7EeDZR4ozRZvCSg,47,American,4
Bi5UAv1JFeBbbU5p3RljlA,47,Chinese,4
PuE9nZ2aB5ghk2g5AoMCwQ,47,Chinese,4
wjhtsakYuglCXwPaUFN4-g,47,Chinese,4
E4bvZKVGLolSwNBPjw2JMA,47,Mexican,4
FrYsIO_pXB6csWkvy-nfbQ,47,Mexican,4
3fQ9IExhN9KMqGHVm_9AEQ,46,Chinese,4
8td6qiBvZ-En6gSpPjXWzQ,46,Chinese,4
MXstrG3HjF83LcxAd8OpTw,46,Chinese,4
17hj-J-E7UFki3Brshu0lQ,46,Indian,4
36NGJ_vn81vgdSi15WyHKQ,46,Mexican,4
iGIBOJw2Z7-n7MHKy-RT5w,46,Mexican,4
Xod3ODMcVvAgZR_tS8LJVw,46,Mexican,4
yKV6FxxhtnjFq4cHICrNNA,46,Mexican,4
oFBgvlELwMtvqA0gcGr96g,45,Chinese,4
8DvAPUI0qP43rY_CD8YYZQ,45,Mexican,4
qGpDDZKwlkuJNL-OurWivw,45,Mexican,4
7USePx0k_ENmwrw625X9kA,44,Japanese,4
frrsYSWppFwL10u01SOAVA,44,Japanese,4
qCOhPeo_xAhK7LFavv77YA,44,Japanese,4
0vlKdw90vkZzn-i9tk57mA,44,Mexican,4
gtV99Z-GbSrKvblxx5RAHA,44,Mexican,4
croh2zWlbPyCQTNS11klcg,43,Chinese,4
OOZgZGmiKocoYRgUOupEcA,43,Japanese,4
V2P3CWfUW_olSywlOlHGjQ,43,Japanese,4
Qsc2DrX3IR-uGfwnUlOzcA,42,Chinese,4
x3_DaW2lWCNovheuZV_nAw,42,Chinese,4
1TEsPWu212B918MtgiSu3g,42,Japanese,4
zuD-iB7hV_dnf_JzBk_DCQ,42,Japanese,4
hLXOnp4TB7M0VllhqeqBJQ,42,Mexican,4
4nwVzRCfWFGe6_Taqee4Cg,41,Chinese,4
czQm6Ull9V6b-64amhUMyA,41,Chinese,4
kHlYnhMOoMBbe3VCZflpKQ,41,Chinese,4
5lB2jlIeaEE-xoQ7fKygSw,41,Indian,4
7N3jL-c6jHNsSg2m1Zb-fA,41,Indian,4
kl8Lw7RD7cSeX55Ad5ab7Q,41,Indian,4
NLX5qLkupQAQaXmrikjw9A,41,Japanese,4
rln4dIU0ApGvEEI-Ne2bbA,41,Japanese,4
afYGzoMIRqXO76Z853ZiXQ,41,Mexican,4
MxrjY6myVl8vK0YvCT4r4g,41,Mexican,4
oNP_QmgP_fDBElFq9vA7Og,40,American,4
74SKT4IxG-hXz71nRbheng,40,Chinese,4
96D85AGxI37JNnveZbC6CA,40,Chinese,4
d1pRHsBuYCZ4hdk0dyjE-g,40,Chinese,4
KavW0SjAiElP2ajaexNQDQ,40,Chinese,4
wMhJPpAQqmbGhOFErPh4zg,40,Indian,4
aQHyp7y5Ux1sI8hC6qEwEA,40,Japanese,4
RoqLH-4rDugHlduthnZggg,40,Japanese,4
qKqWyiI_LD3OU_gxBdhEoA,40,Mexican,4
1fVp9c5Vw04ig171a_juRw,39,Chinese,4
kwGaeWUVC_MIxMFw0sM-Ww,39,Chinese,4
CZZkMp7PST4VHBnaHCUoHw,39,Indian,4
jt6ygaAb0W_o3nWqbr_UjQ,39,Indian,4
R8AuOT38zaVYInLPl6VPjg,39,Japanese,4
xAP5LWPsd9aedbuj8vo8_Q,39,Mexican,4
UOaXJyVrr9l1XO7lGaT-bQ,38,Indian,4
jjabNp-HjT6nU9fY8gKcYA,38,Japanese,4
GuqvwAFpjjz3m3vicbJBTQ,38,Mexican,4
DOa_Hm5HHT99GOvlhbydaQ,37,Chinese,4
tsTGTBrz2TqrYRgdr6vEJQ,37,Chinese,4
U45dUNzVKs2KlM5HRgbDGA,37,Indian,4
#NAME?,37,Japanese,4
Jvy_dhGSmiQM3Thf571FxA,37,Mexican,4
ar2ERFxW_GN76Xd8H0CtCQ,36,Indian,4
K1h1-dbZLgfC4vZSeJfDMw,36,Japanese,4
gKJ-rb2di7fPGIuIjF0ylw,36,Mexican,4
hLwzr3ku6D2zsW9OUmp6cA,36,Mexican,4
ONUgIihg-ROELPgKiWfs7A,36,Mexican,4
rNldYbdOcJRGmLgD29ZELA,36,Mexican,4
ylKN_i-3bDdBf9nxULUMLw,36,Mexican,4
PkA0eLD1AZ0voGAmUSG9mg,35,Chinese,4
daqoTgWT411Rhl5h92BcqA,35,Japanese,4
D4tGzWIAM7Z3HNoNxPS2Gw,35,Mexican,4
0oyhiFqEDotzpZeENRgI9w,34,Chinese,4
Mx4jHwGh5ZFHRMyiWZ_xfw,34,Chinese,4
dOQjniOt57mI9l9CmrCSJQ,34,Indian,4
MhKxCsST8TfvEmqLtzj2Yw,34,Indian,4
TFE8EAjOqkrHYM9jH6De0A,34,Indian,4
_Mw7GRIAeBGvzptzyxZQFw,34,Japanese,4
9tlYA026rvZ0m6OBUeZX7w,34,Mexican,4
h_ITJux-MF0YcmZx8KRHtA,34,Mexican,4
J7hRmPAGnOcd2OJsN_eV9g,34,Mexican,4
WV4wYPAGb3W69MfBqIZDHg,34,Mexican,4
X1Lq6jlKg_Ekx0SUeiYSwg,34,Mexican,4
ZTDvkmRMac2u7NT6y-h1jg,34,Mexican,4
1GNH6ZldleY8rKtWNZX_yg,33,Chinese,4
AA54rKcNIMglGhofj0huvg,33,Chinese,4
h1PXV90jW1bXIWVlKiF0NQ,33,Indian,4
UgVY-74sV9xHzx6WR96Wog,33,Indian,4
D6ZEcG1FCZ18nekMWrhgMg,33,Japanese,4
FdCQmAHzhbHuaP5lcsYs6w,33,Japanese,4
GU8o3MmN6sbDa2s7diDc8Q,32,Chinese,4
TjB0wn5MyHM5rDMBCSCnfw,32,Chinese,4
3y_-DwmoM198umnZHSOmKQ,31,American,4
ejqtqBrnrvnL0zipIq801Q,31,Chinese,4
jVuj54_J9z0w9DjKPoUK2g,31,Chinese,4
XjPfgkSP-RDEkq_ox8fE3A,31,Chinese,4
2zaFer47CnuerUmTfAjJ9A,31,Japanese,4
bUtl50tG5P4S2fYh_BtZ6w,31,Japanese,4
GpZTBy6C-GhMBIhimBRZ_g,31,Japanese,4
rOULM2AE_hLhsb4mcT9ucg,31,Japanese,4
wJwbAYEyD_sTJsn_3KL8oQ,31,Japanese,4
_sTaigaHcK8Pb1e-IcgGzw,31,Mexican,4
0cgtOfYGHv3stIZb7C9wHQ,31,Mexican,4
3CJS_XdfehpzzVhocOCFVw,31,Mexican,4
bZ1x7QN9ylQiGgBXS0I_9w,31,Mexican,4
o5fBZCGs2HCkibIxQ2-2ig,31,Mexican,4
tt91_FxQHt2H_cmVbWFU_A,31,Mexican,4
7NFnAxUjfiYg8QrGsjMJKw,30,American,4
jlH66jTIZUwX5MT1D-lhvg,30,Indian,4
SxpRklyvo-VHZwzO2IrpXQ,30,Indian,4
RjblkxUBTtzG-tcgFyCofA,30,Japanese,4
WqxmkjSW_QtRopc0K-U4zA,30,Japanese,4
XGdUYzkPkX94RoLlPDymeQ,30,Mexican,4
MSVftNJ5lwPK9TQtHayaPQ,29,Japanese,4
03TL_ZHn2NmNoejTTXTD3g,29,Mexican,4
2h9uosx5vBHWJR23T0PhqA,29,Mexican,4
fmWPll4-PI4PTx_b_E_-Hw,29,Mexican,4
lnvvEay-dxakpiscM-dZbA,29,Mexican,4
ZVtui4cnUs7iXRJMDD1GwA,29,Mexican,4
lv0qUfiaHPXKO8lfYu6R4g,28,Chinese,4
nXh79laNQ7leN92F5Ore-Q,28,Chinese,4
y8xZmhrp6zKnxJNtqFa_8g,28,Chinese,4
llzZ19xTIrueN5XBZi4zWg,28,Indian,4
3uFSL0QbBYuUJDoukHjFbA,28,Japanese,4
zzzOOwSYzuTPvsafSCzDPw,28,Japanese,4
1hvLetKdVGuRkid4IZI8Gg,28,Mexican,4
7l0uy47dEHXg2S1lA1s-EQ,28,Mexican,4
HqpG67tbPpOZfKfM60pWcA,28,Mexican,4
ueL0t_7Yu_ev2RrWK9dgDA,28,Mexican,4
Qd4LleGL1MU7hcBYXcyVSA,27,Chinese,4
#NAME?,27,Chinese,4
0CNH194ZEYELV6Tb453vaA,27,Indian,4
zUs0dYx8zPKTkFiLdQKf_Q,27,Indian,4
tAtVthcI8oKJxvXpYxH_9A,27,Japanese,4
xsJ7dlFUX6ovtYC2hqEqig,27,Japanese,4
-82ju2_ebCeX3_mCcvTI_Q,27,Mexican,4
Aux2Mp7bGnF3S6h60ab3iQ,26,Chinese,4
B9JGlCZ6XkKPXXhTaYwAlA,26,Chinese,4
r1JdJ_LF2S2iBZ-r1g5yzg,26,Chinese,4
o0KsfMVarWBDsTOGFXVHsA,26,Indian,4
4zuvAX0g_h_vBgE34oALhg,26,Japanese,4
4EGq0GMAJwGIrfhVg4PxVw,26,Mexican,4
5C380xgCBJ9QEkSnyLCd0w,26,Mexican,4
bl4yPiWAre56vxbiRpdAkQ,26,Mexican,4
iUsk8CPoDyoBmwVdU1_9QQ,26,Mexican,4
Pda9zJfg0pRABp9krlJh3Q,26,Mexican,4
WAAGa-7SOjz8IsP07fR8WQ,26,Mexican,4
#NAME?,26,Mexican,4
#NAME?,26,Mexican,4
54om5q7V4anmIXw2PdNJbA,25,Chinese,4
EN9_LsFpY44Hkzcnu0jfIg,25,Chinese,4
U2x299aFPwXRYXlMxyO4tw,25,Chinese,4
gHw2LnjgqyJclvlOjISv6g,25,Indian,4
kHZblhTr7HEk-wQgmCscUQ,25,Japanese,4
MdutW7BuBGmVUPdagNfHvA,25,Mexican,4
PZWhzOHAkT6G20kNAOSQrw,25,Mexican,4
gAugxpTjPNbMK86dvXirJQ,24,Chinese,4
TwxP5xU_xyzlf7SVzCnpuA,24,Chinese,4
7-mcmUETyMifs3rbpvCObA,24,Indian,4
gMgnrr8dJzJJLVH1IbFUZw,24,Indian,4
LRyA5LakzQpv1t6pX-AcGg,24,Japanese,4
pWT9GRkLeloTEKo2HkyKKA,24,Japanese,4
wHHKg9wg30HuXCwgbmoJPQ,24,Japanese,4
BRqPr7YpcQCu23e5i__Frw,24,Mexican,4
Uj3QA_FsDcGtn_kpsIxU1w,24,Mexican,4
2VQDEQuK3xLFNktPBIpmuQ,23,Chinese,4
OWALknbRruLyO8KFPATf_Q,23,Chinese,4
zPK48x2wvTmJTQ_13bbeRQ,23,Chinese,4
#NAME?,23,Chinese,4
uqBBk5o9McSEYQ88CG6yHg,23,Indian,4
XYusVoJKFBU_-LIGYlkZeQ,23,Indian,4
qGkmTAiHVLlNKKAuigj5rA,23,Mexican,4
b3x1ORxAm9Wr5108EEe6mA,22,American,4
_CcEaSKTpzZIczrRzCRAPQ,22,Chinese,4
FnWeS2HRGvDimOHMHRHOsw,22,Chinese,4
aLnt6DwRxlSm8xD9nuEEmA,22,Indian,4
NNvB5YIkm_dApe-YbUGqeA,22,Indian,4
gz8Pq_xgajTRf_5___82Cg,22,Japanese,4
u1aeWjvebECChpm5IbUUkA,22,Japanese,4
xxsu5-2iPphmBsllkv2P1A,22,Japanese,4
jKUF-ts0Et40ri33NDiMDw,22,Mexican,4
5u4T6-Z-KhHrRZ9g54pugQ,21,Chinese,4
e6c0R0ME8QGw_ZY0RzuGxQ,21,Chinese,4
s29Lt7oSECVjETrmtnolOg,21,Indian,4
rl4oh6gazLodmf09MbMjFw,21,Japanese,4
q8YAM38nAsVoRcWOER9I9A,21,Mexican,4
LpfsAZ7mBmK1om17S477zA,20,Chinese,4
emL5uzqKWWqUIsew5R9nnA,20,Mexican,4
Fb2T7vWtlVeSPR-gA5zQaw,20,Mexican,4
uGUXV74PbdcYeHEqntDh2w,20,Mexican,4
JNHDAZSepY_5oT1Hmpx3LQ,19,Chinese,4
oD0mN9vXuc1gFRyw1CG-Pw,19,Chinese,4
fNxI--522GxiStC-J3SnTw,19,Indian,4
z8vXi1YUygf80jYHqj8r8A,19,Mexican,4
7yi9uA-LmrGpG6OOuK2byg,18,Chinese,4
k34VgKhpuIRPEr8vKSMwjA,18,Chinese,4
RCzBcrOgc2ZWzXmkdmb6QA,18,Chinese,4
u7VwuzmZ3Ifz4E8GXoa8ew,18,Chinese,4
yak_EF5pdVXjjgsXMyZIFA,18,Chinese,4
ZBuUVSietNeZ0sCD7Z7Hdg,18,Chinese,4
FejdpQ-25jy6NcatdbKwrA,18,Indian,4
K9t9xqhbLIePem5Okb3J9Q,18,Indian,4
VvIzNbkl4PDPzutZdxWCJw,18,Indian,4
JTChJliUv_1szO4DLYA35g,18,Japanese,4
5FbVGhTO8U4wh0AATsN9tA,17,Chinese,4
5tWpAFpF618KJxBhHJzF7g,17,Chinese,4
akWRnF0VFJLJD4uOnGWB-g,17,Chinese,4
z6HMM_cSraJFkQFvSjWGDA,17,Chinese,4
goIlFGh8EhPQ1fJlzn-NPw,17,Indian,4
IZGmct19s3P8oZsHD8M62A,17,Indian,4
#NAME?,17,Indian,4
qTWujv2b2ZuxJPiZFsqbFQ,17,Mexican,4
U5zFfGUDhuJPdZsBzcZ35Q,17,Mexican,4
RQRQOO_CGhj16AIz4KqlQA,16,Chinese,4
xi_QX5uArqDM4LeL4WIv1Q,16,Chinese,4
CflDIalFPdd7U3-fcq4Lkg,16,Indian,4
ci457I10hOtr9PpEQ5wpZw,16,Japanese,4
AuKtb5a8DEe1qSVe_vwpzQ,16,Mexican,4
vvev861zA81pk7GluKMddw,16,Mexican,4
ENfB82aVceC3VcTfq54rxQ,15,Chinese,4
_kaQarBVxm8rHnyeFlCwTQ,15,Indian,4
LaBJkwwC1lrYtooJQkvh-A,15,Indian,4
#NAME?,15,Japanese,4
Aeiyyowii5GBL9Y-SjTxvg,14,Chinese,4
b2d8CP6sKQotFjzZX0Thtw,14,Chinese,4
dSZH0XgoZ-AT0qezA9Xx-g,14,Chinese,4
E_V_pCjtbvdniE8ECOMg3Q,14,Chinese,4
EM6z-NkZ-q2KPWNY7aKvNw,14,Chinese,4
GDqIF-JMOO-8EM3yKn25_w,14,Chinese,4
s_N9uqqUqjgL7O-bHKZ80w,14,Chinese,4
vWEdeCMkv93KzVzjKqdvBw,14,Chinese,4
beILZHnGvC98CO59aOmo1w,14,Indian,4
K_s7EXV9Ly5jlxyNZ39QDg,14,Indian,4
G92jSUckfs4MhD6bGPyHow,14,Mexican,4
tgPPzyvBwq0B0jlCkFortA,14,Mexican,4
p2g2v5Fo-WX9tcuCs5PjDw,13,Chinese,4
hswirO2tzhjdopGrjEE3xg,13,Indian,4
xnrn6Ibn4T22vTjYX1H1zQ,13,Indian,4
NMvGg6AwvEMUEjIF1z9Ghw,13,Mexican,4
ULV6fqy9hhCeDVNqgkAxXw,13,Mexican,4
J_CmfwKnzYbfRHvncl7uVA,12,Chinese,4
X3T2rK-GrEgVUai-MeXAzg,12,Chinese,4
kjDnwT4HwQDVjGo1OInaEg,12,Indian,4
PPhUz-roOHiIp9vA0rEoIA,12,Indian,4
CfhEaGySVsORQbem4_y1Wg,12,Japanese,4
NUFdHBhmlzJAZv0IpYuOoA,12,Japanese,4
529zJk9IcMZt4txd6ITTCA,12,Mexican,4
-60bWpA01o0JgI3uK1lp4g,12,Mexican,4
EV2grf7NhNHQTmBXfu1-NA,11,Chinese,4
g42C_GsiLWzbVY2OZQsoyw,11,Chinese,4
Yj3pRPnIG05AjRfGP0Afjg,11,Chinese,4
7d9M58Bi4ZzgZZjLjvrzUQ,11,Indian,4
ahKL-52Ogn7iPFjhQbbb3w,11,Indian,4
uZ_Ht4U1dAdUrdUNdoVHOg,11,Indian,4
VNfodDUNKTJgD1jQJMDc8A,11,Japanese,4
1k2a5TvJpmXW6laSG6ugIA,11,Mexican,4
HDDYiEkZpVgHpCDLP4FEFw,11,Mexican,4
T8VPr7B3IaQ51fuDWz3UaA,11,Mexican,4
uV6RoExPgXY1LVEv94nxKw,11,Mexican,4
_fZQDgmasvWBtCTj9583lg,10,Chinese,4
k21ee73OafH6IwGR-x1iCA,10,Chinese,4
MnjB_RIJG0sDTk7dGggA4w,10,Chinese,4
PRd1P_8glLwB5cNO-hFEcw,10,Chinese,4
XNZXyahRs1-GOx-71LET1w,10,Chinese,4
9x95RpLEIDRWG2Y9w4qz4Q,10,Indian,4
CnixInBJQ7LIf3WgBAEV0A,10,Indian,4
D6TdQlTfwOddaX91f87Cvw,10,Indian,4
KU8N7dW6vgOA_-HdVL8o8Q,10,Indian,4
_kqHOGAG4ZaKV0TgqJRJCQ,10,Mexican,4
60sLpAHHl-IvANGTRzfCow,10,Mexican,4
yv62UKpzZNJCPiuiwNibNg,10,Mexican,4
b03GEE_pYlLCdD6yShZKqw,9,Chinese,4
DFxb7lZrcIHZ0ESK-0Zulg,9,Chinese,4
PQSrlPW8BGZr8AsgCxVcWQ,9,Chinese,4
y-c0jyeEoCotVLPrT8iI7A,9,Chinese,4
zdX9mwhoknXXYL1GCstnow,9,Chinese,4
FZQ-l92qE1NqpI5lbmAM_g,9,Indian,4
zv0mrfqDWW6o3-rX0U7_Sw,9,Indian,4
hWfJ9ZA9A6y4hFC6AV7WGg,9,Japanese,4
cpOfNDxSNyzHQmzSC6badQ,9,Mexican,4
STLqs0a6SI_eOsKHxWI92Q,9,Mexican,4
7wrFd9tnIBMClzDnrWdSNw,8,Chinese,4
QlVBFWxQ-HY-O2AmqHiJxA,8,Chinese,4
SFleMiroXTeWnXfonRic-w,8,Chinese,4
vSkCDRWX6VvP4PJHHFgoDw,8,Chinese,4
zBW83MXi_r2YQmTkwwbwFQ,8,Chinese,4
ZwSGKO5hy4tbW6528qEgkQ,8,Chinese,4
1jHX_Q79OjC9PtTsnseANQ,8,Indian,4
l2mIxUN1Tv_hsxQS7xxrgQ,8,Indian,4
s6SN6MZX6Ns6lsPVv5tMoA,8,Indian,4
ZzCZIeZMhpCwrgNZWhbH-g,8,Indian,4
rXbuPLwlFuE0QZFUIs5_6g,8,Japanese,4
gqUR7hd3NsxOD_JrD-iFfQ,7,Chinese,4
QDzHD0CQerW_awH_dC4IEA,7,Chinese,4
11joI1ETb1Vh6k5NoGhnaw,7,Indian,4
BYIfW55zHJNKzTvMv6hAZA,7,Indian,4
oYmZ9vZFzMQ2b0rz-Lgrtw,7,Mexican,4
cMjkE7P6187dJXUPpKl1ow,6,Chinese,4
J6ZCPE3Fu1Ikgy9qO7Cl3Q,6,Chinese,4
u5dmxko_LFYw0sAvIA8qNA,6,Chinese,4
mt4KWnuakQLhJ6NhgbXqVA,6,Indian,4
wqEPTJBbqG3QKysMxNQQCA,6,Mexican,4
7Ap1bmY3u_uM9L63fy0g7A,5,Chinese,4
EgBPFtixZK9VhRtFsobDxg,5,Chinese,4
hyd08lsVkYzCfbbCuzla5Q,5,Chinese,4
7UGe9o7newIcSlsDwzmdsg,5,Indian,4
fKCbpU4CUazTwg3wgceHnQ,5,Indian,4
ju6btoDb3UFhnmmPwrOWgA,5,Indian,4
PF9sOfpRWjQGviligM-lww,5,Indian,4
kzmKTYkGLE5I-sAuY8mDGQ,5,Japanese,4
JkAzvWmrs17M-Kpbj8P4yQ,5,Mexican,4
nFheFe5nU7hSSydNjsliGA,5,Mexican,4
GOLqh9i4qeqcj2Q3DJ3AQw,4,Chinese,4
VrUqSxFaaFcN7T01pCCMwQ,4,Chinese,4
Gol6yMg-EYy2-unPykGXvg,4,Indian,4
iy1AZhDzBejmG8Uydo7SoA,4,Indian,4
#NAME?,4,Indian,4
QpPcrp2hQQ5KUg_X6SIirA,4,Japanese,4
GBTP3RPsZblxgv6-E890CQ,4,Mexican,4
qPHacqq4IMLqPAN4IFvl9A,4,Mexican,4
3Y-beEWD9prfpSZXrQjMPg,3,Indian,4
05rVLz-3rXabPskGje2xHA,3,Japanese,4
C83_0TlJdnKSKwkaH62DKA,3,Japanese,4
6tAEX0-DoDu3VNv4J85qog,3,Mexican,4
fMjB4RkJ_FLd7nkaGOyJ9A,3,Mexican,4
qUkFTWe0D2fq63qfiXDpzg,3,Mexican,4
bGzptsMjHN5PMjzk1LfAAw,2,Chinese,4
EhrSNWi4iOhvNqhtsfDyiQ,2,Chinese,4
VwRf5JAGAMJIfAfvp0zTNg,2,Chinese,4
frjMUU8VpT6Ou0y7TWEgYw,2,Japanese,4
3oDDddw8eggbiEkthCRK1w,2,Mexican,4
mBXOKTfxcIrDBEoVTbkxpA,2,Mexican,4
EnFtSQPj5h0MD-8ku_eMCg,1,American,4
bmEBRQyX9aEOnlDwxWYaFg,1,Chinese,4
CMPJF2i7jo6Qt9kD3K7ASQ,1,Chinese,4
gABJfl51T0QXitBlXlVB4g,1,Chinese,4
HKjazh_40Gei5rP5ir-F2w,1,Chinese,4
SX6WD9yIj3jG6HlyzdYzRQ,1,Chinese,4
2FFkYc6LbRanDbOwKumLEw,1,Indian,4
2K9dTgbmn3vS9YyFmun1sA,1,Indian,4
3vpqJK9Oz515AZR-bFW5Ig,1,Indian,4
AJjQwst3ppWZ9BCfk-tQPA,1,Indian,4
C6AAKuzSw-HrP7G47y47TQ,1,Indian,4
F3dTT21cnXG3dB9vGQe9MQ,1,Indian,4
GbBmq42FMVX5dOteBm9mvw,1,Indian,4
isvWkHXd6AqpZ_q-Z_iR-g,1,Indian,4
oL3NzwNMn-e02cxGwvsPcw,1,Indian,4
SAtNtvCUs9b-Ak55GP_G3g,1,Indian,4
TB9jN3Fe-JHjyjYWmIQ_EA,1,Indian,4
trkn76h8vQeB8kCUgHJyuw,1,Indian,4
WtaM26GHmDBiUpVB4lnl2w,1,Indian,4
xKi-O_l0BkXE25Q7824XHw,1,Indian,4
UCX2VdAZ9Y7TGZXShTwGsw,1,Japanese,4
h1lRWYB679P-oVFrq1w6QA,1,Mexican,4
KNo4WyHcQ8Kwd4zXy_mhfA,1,Mexican,4
nDXvWPUWKsITVaRtNCIDew,1,Mexican,4
rpTW8Ozm8q8kN5RWOYSvFA,1,Mexican,4
sp0TJe-0NrjbNf5cl8BOFg,1,Mexican,4
v3uf8OWKacVgRH6ERiq--g,1,Mexican,4
XmogJstBXGY35Y3yjlI9yA,1,Mexican,4
vbvtWBbO3Q-Q15w7aHxgVg,4084,American,3.5
HfJhenvKDi-ds8SUJFwrLg,3825,Japanese,3.5
UXVDyIzmO5kmJnlv-HDXLg,2916,American,3.5
3LNcgFUGdwJil-KDQPZmdQ,2763,American,3.5
fxGpXRxFUDzlU3Cyszu4uQ,2408,American,3.5
XxLGYdB0s8IkZ9QZtGKBZA,2153,American,3.5
TU_BU9HLflYI2xlyqVQdRA,2148,Chinese,3.5
bRPq-Nmct5bOuOtsu8fC7Q,2020,Indian,3.5
x_t-FtDa5HVgc-wecp0HBg,2018,Chinese,3.5
NwrqmFGO-utVOG-eeDDuXg,2003,American,3.5
FH978pIP1TLRuPAH-MbWIQ,1938,Chinese,3.5
boRM4i0UQswxQIp6CA9y_A,1782,American,3.5
B3i4zs5wquFu1UZyzYJ-bQ,1750,Chinese,3.5
k5NAz3-goMXKoUqPfOZ1Hw,1747,American,3.5
hRZyaQ80R9s9ztEBDJqiuw,1744,American,3.5
x2ATnp8-hXFhr_XznPYPMw,1737,American,3.5
